Druh,Popis_druhu,Ctverec,Lokalita,Lokalita_short,Text,Datum,Pocet,Substrat,Lat,Lon,Zpusob,Autor,Poznamka
Nimbus contaminatus,"Herbst, 1783",5958,"Selmice, ",Selmice,"Selmice, 19.9.1998, 3 ex., Staněk leg. et coll., V. Týr det.; 18.-19.10.1999, 1 ex., T. Staněk leg. et coll., V. Týr det.; 20.10.2012, 2 ex., T. Staněk leg. et coll., V. Týr det.",1998-09-19,3 ex.,NA,NA,NA,leg. et coll.,NA,NA
Nimbus contaminatus,"Herbst, 1783",5958,"Selmice, Dvůr",Selmice,"Selmice, Dvůr (50.0504033N, 15.4372958E), 19.9.2018, 15 ex., J. Mertlik leg. et coll.",2018-09-19,15 ex.,NA,50.0504033,15.4372958,leg. et coll.,J. Mertlik,NA
Nimbus contaminatus,"Herbst, 1783",5958,"Kladruby nad Labem, Kolesa",Kladruby nad Labem,"Kladruby nad Labem, Kolesa (50.0890747N, 15.4698778E), 2.11.2018, 5 ex., J. Mertlik leg. et coll.; 7. XI. 2018, 3 ex., V. Kubík leg. et coll., J. Mertlik det.",2018-11-02,5 ex.,NA,50.0890747,15.4698778,leg. et coll.,J. Mertlik,NA
Nimbus contaminatus,"Herbst, 1783",5958,"Kladruby nad Labem, ",Kladruby nad Labem,"Kladruby nad Labem, 12.10.1972, 1 ex., L. Mencl leg., V. Týr det. et coll.; 28.10.1972, 1 ex., L. Mencl leg. (Mencl 1974: 71); dtto, 9.12.1972, 2 ex.; 19.10.1974, 1 ex., D. Král leg. et coll., R. Dunda det.; 1975, 4 ex., sběratel neuveden, TMAK coll., V. Týr det.; 10.9.1978, 1 ex., L. Mencl leg., V. Benedikt coll., V. Týr det.; 8.10.1983, 2 ex., M. Nikodým leg., Z. Doležal coll., V. Týr det.; 10.9.1983, 1 ex., M. Nikodým leg., Mašek coll., V. Týr det.; 8.10.1983, 2 ex., M. Nikodým leg., V. Benedikt coll., V. Týr det.; 15.10.1988, 2 ex., J. Jurčíček leg., J. Resl coll. (Resl 2018); dtto, 1 ex., J. Jurčíček leg., V. Týr det. et coll.; 20.10.1996, 11 ex., M. Brabec leg. et coll., V. Týr det.; 26.10.1996, více ex., M. Brabec leg., det. et coll.; 4.11.1996, 3 ex., P. Kylies leg., M. Kohout coll., V. Týr det.; 28.9.1997, 5 ex., D. Vacík leg., V. Týr det. et coll.; dtto, 1 ex., J. Mertlik coll.; 4.10.1997, 5 ex., leg. et coll., V. Týr det.; 1.11.1997, 17 ex., M. Brabec leg. et coll., V. Týr det.; dtto, 2 ex., M. Kohout coll.; 2.11.1997, 2 ex., M. Brabec leg. et coll., V. Týr det.; 26.9.1998, 2 ex., M. Brabec leg. et coll., V. Týr det.; 3.10.1998, 4 ex., M. Brabec leg. et coll., V. Týr det.; 17.10.1998, více ex., M. Brabec leg., det. et coll.; 18.9.1999, 3 ex., M. Brabec leg. et coll., V. Týr det.; 25.9.1999, 1 ex., M. Brabec leg. et coll., V. Týr det.; 4.10.1999, 4 ex., M. Brabec leg. et coll., V. Týr det.; 5.10.1999, 8 ex., V. Kubáň leg., J. Resl coll. (Resl 2018); 24.10.1999, 1 ex., M. Brabec leg. et coll., V. Týr det.; 6.11.1999, 5 ex., M. Brabec leg. et coll., V. Týr det.; 8.10.2000, 34 ex., M. Brabec leg. et coll., V. Týr det.; 4.11.2000, 5 ex., M. Brabec leg. et coll., V. Týr det.; 12.10.2002, 2 ex., M. Brabec leg. et coll., V. Týr det.; 19.10.2002, 3 ex., M. Brabec leg. et coll., V. Týr det.; 28.9.2003, 13 ex., J. Pelikán leg. et coll., V. Týr det.; dtto, 23 ex., J. Krátký leg. et coll., V. Týr det.; 29.9.2003, 76 ex., J. Gahai leg. et coll., V. Týr det.; III.-XII. 2003- 2005, více ex., K. Hoffmannová leg. (Hoffmannová 2006); 18.10.2006, 8 ex., J. Plecháč leg. et coll., V. Týr det.; 12.9.2017, více ex., M. Brabec leg., det. et coll.; dtto, 28.10.2017, více ex.; (50.0568581N, 15.4723253E), 19.9.2018, 62 ex., J. Mertlik leg. et coll.; 27.9.2018, 3 ex., B. Mocek leg., RMHK coll., J. Mertlik det.; lesní cesty (50.0609125N, 15.4777636E, 50.0622489N, 15.4763258E, 50.0589842N, 15.4694381E a 50.0574275N, 15.4982019E), 2.11.2018, 38 ex., J. Mertlik leg. et coll.; dtto, pastvina (50.0559464N, 15.4892219E), 3 ex.; 11.10.2018, 4 ex., Equus, B. Mocek leg., RMHK coll., J. Mertlik det.",1972-10-12,1 ex.,Equus,50.0568581,15.4723253,leg. et coll.,J. Mertlik,pastvina (50.0559464N
Nimbus contaminatus,"Herbst, 1783",5959,"Semín, ",Semín,"Semín, 17.10.1998, 1 ex., Equus, M. Brabec leg. et coll., V. Týr det. (Juřena et al. 2008: 54); dtto, 10.10.1999, 2 ex.; dtto, 2.9. 2000, více ex.; dtto, 28.10.2000, 14 ex.; 28.10.2002, více ex., Equus, L. Mazal leg. (Juřena et al.",1998-10-17,1 ex.,Equus,NA,NA,leg. et coll.,M. Brabec,NA
Nimbus contaminatus,"Herbst, 1783",2008,,NA,"54); 28.10.2003, 5 ex., D. Juřena, I. Martinů et L. Kříž leg. (Juřena et al. 2008: 54); 1.11.2003, cca 15 ex., D. Juřena et V. Vyhnálek leg. (Juřena et al. 2008: 54); (50.0540889N, 15.5095436E), 19.9.2018, 6 ex., J. Mertlik leg. et coll.",2003-10-28,5 ex.,NA,50.054088900000004,15.5095436,leg. et coll.,J. Mertlik,NA
Nimbus contaminatus,"Herbst, 1783",5959,"Břehy, pastvina, ",Břehy,"Břehy, pastvina, 5.10.2017, 10 ex., M. Brabec leg., det. et coll.; dtto, 12.9.2018, 7 ex.",2017-10-05,10 ex.,NA,NA,NA,"leg., det. et coll.",M. Brabec,NA
Nimbus contaminatus,"Herbst, 1783",5959,"Přelouč, Lohenice, Na Štětkách, lesní stezky",Přelouč,"Přelouč, Lohenice, Na Štětkách, lesní stezky (50.0518856N, 15.6196164E), 17.9.2019, 5 ex., Equus, J. Mertlik leg. et coll.; dtto, (50. 0495817N, 15.6093519E), 7.11.2019, 2 ex.",2019-09-17,5 ex.,Equus,50.0518856,15.6196164,leg. et coll.,J. Mertlik,NA
Nimbus contaminatus,"Herbst, 1783",5959,"Živanice, zalesněná duna u Cihelny",Živanice,"Živanice, zalesněná duna u Cihelny (50.0552444N, 15.6258100E), 7.11.2019, 1 ex., lesní cesta, Equus, J. Mertlik leg. et coll.",2019-11-07,1 ex.,Equus,50.0552444,15.62581,leg. et coll.,J. Mertlik,NA
Nimbus contaminatus,"Herbst, 1783",5959,"Neratov, ",Neratov,"Neratov, 5.10.2009, 3 ex., M. Havránek leg. et coll., V. Týr det.; (50.0786267N, 15.6400411E), 19.9.2018, 4 ex., J. Mertlik leg. et coll.; pastvina, 4.10.2019, 1 ex., B. Mocek leg., RMHK coll., J. Mertlik det.",2009-10-05,3 ex.,NA,50.0786267,15.6400411,leg. et coll.,J. Mertlik,NA
Nimbus contaminatus,"Herbst, 1783",5959,"Brloh, ",Brloh,"Brloh, 8.9.2018, 1 ex., M. Bogapov leg., det. et coll.",2018-09-08,1 ex.,NA,NA,NA,"leg., det. et coll.",NA,NA
Nimbus contaminatus,"Herbst, 1783",5960,"Černá u Bohdanče, pastvina",Černá u Bohdanče,"Černá u Bohdanče, pastvina (50.0563664N, 15.6668686E), 17.9.2019, 2 ex., Equus, J. Mertlik leg. et coll.",2019-09-17,2 ex.,Equus,50.0563664,15.6668686,leg. et coll.,J. Mertlik,pastvina (50.0563664N
Nimbus contaminatus,"Herbst, 1783",5960,"Bohdaneč u Pardubic, ",Bohdaneč u Pardubic,"Bohdaneč u Pardubic, 24.10.1999, 1 ex., M. Brabec leg. et coll., V. Týr det.",1999-10-24,1 ex.,NA,NA,NA,leg. et coll.,M. Brabec,NA
Nimbus contaminatus,"Herbst, 1783",5960,"Pardubice, Staré Čivice, ",Pardubice,"Pardubice, Staré Čivice, 6.9.2019, 1 ex., Dama, V. Hron leg., det. et coll.; dtto, 10.9.2019, 8 ex.",2019-09-06,1 ex.,NA,NA,NA,"leg., det. et coll.",V. Hron,NA
Nimbus contaminatus,"Herbst, 1783",5960,"Staré Jesenčany, ",Staré Jesenčany,"Staré Jesenčany, 20.10.2017, 1 ex., V. Hron leg., det. et coll.",2017-10-20,1 ex.,NA,NA,NA,"leg., det. et coll.",V. Hron,NA
Nimbus contaminatus,"Herbst, 1783",5960,"Pardubice, Pohádková zahrada, ",Pardubice,"Pardubice, Pohádková zahrada, 5.10.2018, 1 ex., M. Bogapov leg., det. et coll.",2018-10-05,1 ex.,NA,NA,NA,"leg., det. et coll.",NA,NA
Nimbus contaminatus,"Herbst, 1783",5960,"Staré Hradiště, Hradiště na Písku, Kunětický les, lesní stezka",Staré Hradiště,"Staré Hradiště, Hradiště na Písku, Kunětický les, lesní stezka (50.0822022N, 15.7976761E), 16.9.2019, 2 ex., Equus, J. Mertlik leg. et coll.",2019-09-16,2 ex.,Equus,50.0822022,15.7976761,leg. et coll.,J. Mertlik,NA
Nimbus contaminatus,"Herbst, 1783",5960,Němčice,Němčice,"Němčice (50.0887486N, 15.8175578E), 21.9.2018, 47 ex., J. Mertlik leg. et coll.",2018-09-21,47 ex.,NA,50.0887486,15.8175578,leg. et coll.,J. Mertlik,NA
Nimbus contaminatus,"Herbst, 1783",5961,Mnětice,Mnětice,"Mnětice (50.0168781N, 15.8389833E), 21.9.2018, 31 ex., J. Mertlik leg. et coll.",2018-09-21,31 ex.,NA,50.0168781,15.8389833,leg. et coll.,J. Mertlik,NA
Nimbus contaminatus,"Herbst, 1783",6059,"Přelouč, Tupesy",Přelouč,"Přelouč, Tupesy (49.9954114N, 15.5653069E), 11.10.2018, 30 ex., J. Mertlik leg. et coll.",2018-10-11,30 ex.,NA,49.9954114,15.5653069,leg. et coll.,J. Mertlik,NA
Nimbus contaminatus,"Herbst, 1783",6059,Turkovice,Turkovice,"Turkovice (49.9505011N, 15.5455925E), 11.10.2018, 14 ex., J. Mertlik leg. et coll.",2018-10-11,14 ex.,NA,49.9505011,15.5455925,leg. et coll.,J. Mertlik,NA
Nimbus contaminatus,"Herbst, 1783",6060,"Slatiňany, hřebčín",Slatiňany,"Slatiňany, hřebčín (49.9191958N, 15.8053686E), 6.10.2018, 7 ex., J. Mertlik leg. et coll.",2018-10-06,7 ex.,NA,49.9191958,15.8053686,leg. et coll.,J. Mertlik,NA
Nimbus contaminatus,"Herbst, 1783",6159,Žlebské Chvalovice,Žlebské Chvalovice,"Žlebské Chvalovice (49.8894706N, 15.5668517E), 11.10.2018, 4 ex., J. Mertlik leg. et coll.",2018-10-11,4 ex.,NA,49.8894706,15.5668517,leg. et coll.,J. Mertlik,NA
Nimbus contaminatus,"Herbst, 1783",6160,"České Lhotice, Vedralka",České Lhotice,"České Lhotice, Vedralka (49.8418544N, 15.7650925E), 6.10.2018, 15 ex., J. Mertlik leg. et coll. Elateridarium 14: 15-147, 2020                                                                                               97",2018-10-06,15 ex.,NA,49.8418544,15.7650925,leg. et coll.,J. Mertlik,NA
Nimbus contaminatus,"Herbst, 1783",6161,"Žumberk, Částkov",Žumberk,"Žumberk, Částkov (49.8615042N, 15.8614000E), 6.10.2018, 16 ex., J. Mertlik leg. et coll.; dtto, 49.8608436N, 15.8567864E, 20 ex., J. Mertlik leg. et coll. Nimbus obliteratus (Panzer, 1823)",2018-10-06,16 ex.,NA,49.8615042,15.8614,leg. et coll.,J. Mertlik,NA
Nimbus obliteratus,"Panzer, 1823",5860,"Hrobice, les u jízdárny, ",Hrobice,"Hrobice, les u jízdárny, 18.10.2019, 1 ex., Equus, V. Hron leg., det. et coll.; (50.1012517N, 15.7814931E), 15.11. 2019, 1 ex., Equus, J. Mertlik leg. et coll.",2019-10-18,1 ex.,Equus,50.1012517,15.7814931,leg. et coll.,J. Mertlik,NA
Nimbus obliteratus,"Panzer, 1823",5861,"Vysoká nad Labem, ",Vysoká nad Labem,"Vysoká nad Labem, 1991, 1 ex., zemní past, B. Mocek leg. (Král & Vitner, 1993: 157)",NA,1 ex.,NA,NA,NA,NA,D. Král,NA
Nimbus obliteratus,"Panzer, 1823",5861,"Vysoká nad Labem, lesní cesta",Vysoká nad Labem,"Vysoká nad Labem, lesní cesta (50.1571703N, 15.8388808E), 13.10.2019, 2 ex., Equus, J. Mertlik leg. et coll.",2019-10-13,2 ex.,Equus,50.1571703,15.8388808,leg. et coll.,J. Mertlik,NA
Nimbus obliteratus,"Panzer, 1823",5861,"Býšť, Bělečko, obora Požáry, ",Býšť,"Býšť, Bělečko, obora Požáry, 11.10.2019, 15 ex., Cervus, Dama, V. Hron leg., det. et coll.",2019-10-11,15 ex.,Cervus,NA,NA,"leg., det. et coll.",V. Hron,NA
Nimbus obliteratus,"Panzer, 1823",5958,"Kladruby nad Labem env., ",Kladruby nad Labem env.,"Kladruby nad Labem env., 6.11.1999, 1 ex., Equus, M. Brabec leg. (Juřena et al. 2008: 52); 29.3.2003, 1 ex., Equus, J. Chybík leg. (Juřena et al. 2008: 52); (50.0590392N,         15.4694486E        a     50.0633439N, 15.4918506E), 2.11.2018, 5 ex., J. Mertlik leg. et coll.",1999-11-06,1 ex.,Equus,50.0590392,15.4694486,leg. et coll.,J. Mertlik,NA
Nimbus obliteratus,"Panzer, 1823",5959,"Přelouč, Lohenice, Na Štětkách, lesní stezka",Přelouč,"Přelouč, Lohenice, Na Štětkách, lesní stezka (50. 0495817N, 15.6093519E), 7.11.2019, 1 ex., Equus, J. Mertlik leg. et coll.",2019-11-07,1 ex.,Equus,NA,15.6093519,leg. et coll.,J. Mertlik,NA
Nimbus obliteratus,"Panzer, 1823",5959,"Živanice, zalesněná duna u Cihelny",Živanice,"Živanice, zalesněná duna u Cihelny (50.0552444N, 15.6258100E), 7.11.2019, 1 ex., lesní cesta, Equus, J. Mertlik leg. et coll.",2019-11-07,1 ex.,Equus,50.0552444,15.62581,leg. et coll.,J. Mertlik,NA
Nimbus obliteratus,"Panzer, 1823",5960,"Pardubice, ",Pardubice,"Pardubice, 16.10.1976, 1 ex., K. Král leg. (Juřena et al. 2008: 52)",1976-10-16,1 ex.,NA,NA,NA,NA,D. Král,NA
Nimbus obliteratus,"Panzer, 1823",5960,"Staré Hradiště, Hradiště na Písku, Kunětický les, lesní stezky",Staré Hradiště,"Staré Hradiště, Hradiště na Písku, Kunětický les, lesní stezky (50.0821253N, 15.7982600E), 13.3.2019, 2 ex., Equus, J. Mertlik leg. et coll.",2019-03-13,2 ex.,Equus,50.0821253,15.79826,leg. et coll.,J. Mertlik,NA
Nimbus obliteratus,"Panzer, 1823",5960,"Ráby, Kunětická hora, pastvina",Ráby,"Ráby, Kunětická hora, pastvina (50.0829686N, 15.8132669E), 26.2.2019, 1 ex., Equus, J. Mertlik leg. et coll.",2019-02-26,1 ex.,Equus,50.0829686,15.8132669,leg. et coll.,J. Mertlik,pastvina (50.0829686N
Nimbus obliteratus,"Panzer, 1823",6060,"Slatiňany, ",Slatiňany,"Slatiňany, 16.10.1976, 173 ex., Equus, D. Král et Souček leg. (Král & Souček 1987); 27.10.1979, 1 ex., L. Mencl leg. et det., RMHK coll.; 27.10.1995, 2 ex., 1 ex., J. Jurčíček leg., V. Hron det. et coll.; dtto, 1 ex., J. Jurčíček leg., M. Brabec coll., D. Král det.; dtto, 2 ex., J. Jurčíček leg., M. Kohout coll., V. Týr det.; 1.11.1997, více ex., R. Schles leg. et coll., V. Týr det.; 12.1.1998, 1 ex., P. Kylies leg., M. Kohout coll., V. Týr det.",1976-10-16,173 ex.,Equus,NA,NA,leg. et coll.,V. Hron,NA
Nimbus obliteratus,"Panzer, 1823",6062,"Vysoké Mýto, ",Vysoké Mýto,"Vysoké Mýto, 24.10.1975, 2 ex., v letu navečer na okraji města poblíž ohrad pro dobytek, K. Poláček leg. et coll., V. Týr det. (Poláček 1977: 533, Juřena et al. 2008: 52) Oromus Mulsant et Rey, 1870 Oromus alpinus (Scopoli, 1763)",1975-10-24,2 ex.,NA,NA,NA,leg. et coll.,NA,NA
Oromus alpinus,"Scopoli, 1763",5260,"Krkonoše, Pec pod Sněžkou, Kovárna, VII. ",Krkonoše,"Krkonoše, Pec pod Sněžkou, Kovárna, VII. 1971, 1 ex., J. Klouček leg., I. Marvan coll., V. Týr det. Krkonoše (Obenberger 1952: 78, 88, 179) Poznámka. Bunalski (2003) jej z polské strany Krkonoš neuvádí. Jeho výskyt v Krkonoších je potřeba potvrdit dalšími nálezy. Nejbližší recentní lokality tohoto druhu jsou známé z Moravskoslezských Beskyd (Juřena et al. 2008: 68) 98                    Faunistika druhů čeledí Geotrupidae, Scarabaeoidae a Trogidae na území východních Čech Otophorus Mulsant, 1842 Otophorus haemorrhoidalis (Linnaeus, 1758)",NA,1 ex.,NA,NA,NA,NA,M. Bunalski,NA
Otophorus haemorrhoidalis,"Linnaeus, 1758",5260,"Krkonoše, Pec pod Sněžkou, Modrý důl",Krkonoše,"Krkonoše, Pec pod Sněžkou, Modrý důl (50.7124039N, 15.7142433E a 50.7154442N, 15.7056067E), 24.6.2019, 6 ex., Ovis, J. Mertlik leg. et coll.",2019-06-24,6 ex.,NA,50.7124039,15.7142433,leg. et coll.,J. Mertlik,NA
Otophorus haemorrhoidalis,"Linnaeus, 1758",5260,"Krkonoše, Pec pod Sněžkou, Obří důl, Bouda v Obřím dole, pastvina",Krkonoše,"Krkonoše, Pec pod Sněžkou, Obří důl, Bouda v Obřím dole, pastvina (50.7155222N, 15.7235478E), 24.6.2019, 2 ex., Ovis, J. Mertlik leg. et coll.",2019-06-24,2 ex.,NA,50.7155222,15.7235478,leg. et coll.,J. Mertlik,pastvina (50.7155222N
Otophorus haemorrhoidalis,"Linnaeus, 1758",5359,"Krkonoše, Vrchlabí, Kněžice, Křížovky, pastvina",Krkonoše,"Krkonoše, Vrchlabí, Kněžice, Křížovky, pastvina (50.6465153N, 15.5734072E), 11.9.2019, 1 ex., Equus, J. Mertlik leg. et coll.",2019-09-11,1 ex.,Equus,50.6465153,15.5734072,leg. et coll.,J. Mertlik,pastvina (50.6465153N
Otophorus haemorrhoidalis,"Linnaeus, 1758",5360,"Krkonoše, Rudník, pastvina u Čisté",Krkonoše,"Krkonoše, Rudník, pastvina u Čisté (50.6168703N, 15.7156622E), 27.5.2019, 4 ex., Bos, J. Mertlik leg. et coll.",2019-05-27,4 ex.,NA,50.6168703,15.7156622,leg. et coll.,J. Mertlik,pastvina u Čisté (50.6168703N
Otophorus haemorrhoidalis,"Linnaeus, 1758",5361,"Bernartice, pastvina",Bernartice,"Bernartice, pastvina (50.6364986N, 15.9674094E), 17.7. 2019, 2 ex., Bos, J. Mertlik leg. et coll.",NA,2 ex.,NA,50.6364986,15.9674094,leg. et coll.,J. Mertlik,pastvina (50.6364986N
Otophorus haemorrhoidalis,"Linnaeus, 1758",5362,"Horní Adršpach, ",Horní Adršpach,"Horní Adršpach, 10.6.1980, 1 ex., R. Macek leg., J. Resl coll. (Resl 2018)",1980-06-10,1 ex.,NA,NA,NA,NA,J. Resl,NA
Otophorus haemorrhoidalis,"Linnaeus, 1758",5363,"Horní Teplice, Nad zbořeništi",Horní Teplice,"Horní Teplice, Nad zbořeništi (5363c), 28.7.2001, 1 ex., A. Hamet leg., det. et coll. (Hamet & Vancl 2016)",2001-07-28,1 ex.,NA,NA,NA,"leg., det. et coll.",NA,NA
Otophorus haemorrhoidalis,"Linnaeus, 1758",5363,"Meziměstí, Ruprechtice, pastviny",Meziměstí,"Meziměstí, Ruprechtice, pastviny (50.6405806N, 16.2761467E a 50.6279950N, 16.2712944E), 22.7.2019, 2 ex., Bos, J. Mertlik leg. et coll.",2019-07-22,2 ex.,NA,50.6405806,16.2761467,leg. et coll.,J. Mertlik,NA
Otophorus haemorrhoidalis,"Linnaeus, 1758",5363,"Jetřichov, U Kapličky, pastvina",Jetřichov,"Jetřichov, U Kapličky, pastvina (50.6216089N, 16.2685961E), 22.7.2019, 2 ex., J. Mertlik leg. et coll.",2019-07-22,2 ex.,NA,50.6216089,16.2685961,leg. et coll.,J. Mertlik,pastvina (50.6216089N
Otophorus haemorrhoidalis,"Linnaeus, 1758",5364,"Broumov, Rožmitál, pastvina",Broumov,"Broumov, Rožmitál, pastvina (50.6024744N, 16.3645628E), 22.7.2019, 2 ex., Bos, J. Mertlik leg. et coll.",2019-07-22,2 ex.,NA,50.6024744,16.3645628,leg. et coll.,J. Mertlik,pastvina (50.6024744N
Otophorus haemorrhoidalis,"Linnaeus, 1758",5364,"Šonov, pastvina",Šonov,"Šonov, pastvina (50.6026719N, 16.3899689E), 22.7.2019, 1 ex., Bos, J. Mertlik leg. et coll.",2019-07-22,1 ex.,NA,50.6026719,16.3899689,leg. et coll.,J. Mertlik,pastvina (50.6026719N
Otophorus haemorrhoidalis,"Linnaeus, 1758",5457,"Újezd pod Troskami, Semínova Lhota",Újezd pod Troskami,"Újezd pod Troskami, Semínova Lhota (50.5156739N, 15.2867433E), 10.10.2018, 3 ex., J. Mertlik leg. et coll.",2018-10-10,3 ex.,NA,50.5156739,15.2867433,leg. et coll.,J. Mertlik,NA
Otophorus haemorrhoidalis,"Linnaeus, 1758",5459,"Horní Kalná, Doleček, pastvina u kravína",Horní Kalná,"Horní Kalná, Doleček, pastvina u kravína (50.5594933N, 15.6329764E), 11.9.2019, 2 ex., Bos, J. Mertlik leg. et coll.",2019-09-11,2 ex.,NA,50.5594933,15.6329764,leg. et coll.,J. Mertlik,pastvina u kravína (50.5594933N
Otophorus haemorrhoidalis,"Linnaeus, 1758",5459,"Borovnice, pastviny u farmy Menšina",Borovnice,"Borovnice, pastviny u farmy Menšina (50.5040622N, 15.6187017E a 50.5053722N, 15.6145172E), 11.9.2019, 5 ex., Bos., J. Mertlik leg. et coll.",2019-09-11,5 ex.,NA,50.5040622,15.6187017,leg. et coll.,J. Mertlik,NA
Otophorus haemorrhoidalis,"Linnaeus, 1758",5460,"Černý Důl, Fořt, pastvina",Černý Důl,"Černý Důl, Fořt, pastvina (50.5935897N, 15.6945692E), 27.5.2019, 6 ex., Bos, J. Mertlik leg. et coll.",2019-05-27,6 ex.,NA,50.5935897,15.6945692,leg. et coll.,J. Mertlik,pastvina (50.5935897N
Otophorus haemorrhoidalis,"Linnaeus, 1758",5460,"Rudník, pastvina pod Justicí",Rudník,"Rudník, pastvina pod Justicí (50.5875789N, 15.7309131E), 27.5.2019, 2 ex., Bos, J. Mertlik leg. et coll.",2019-05-27,2 ex.,NA,50.5875789,15.7309131,leg. et coll.,J. Mertlik,pastvina pod Justicí (50.5875789N
Otophorus haemorrhoidalis,"Linnaeus, 1758",5462,"Jívka, Záboř",Jívka,"Jívka, Záboř (50.5770581N, 16.1171444E), 1.6.2019, 1 ex., Bos, J. Mertlik leg. et coll.",2019-06-01,1 ex.,NA,50.5770581,16.1171444,leg. et coll.,J. Mertlik,NA
Otophorus haemorrhoidalis,"Linnaeus, 1758",5462,"Teplice nad Metují, Skály, pastvina",Teplice nad Metují,"Teplice nad Metují, Skály, pastvina (50.5614311N, 16.1378003E), 1.6.20191 ex., Bos, J. Mertlik leg. et coll.",2019-06-01,20191 ex.,NA,50.5614311,16.1378003,leg. et coll.,J. Mertlik,pastvina (50.5614311N
Otophorus haemorrhoidalis,"Linnaeus, 1758",5463,"Křinice, pastvina",Křinice,"Křinice, pastvina (50.5756406N, 16.2978967E), 22.7.2019, 1 ex., Bos, J. Mertlik leg. et coll.",2019-07-22,1 ex.,NA,50.5756406,16.2978967,leg. et coll.,J. Mertlik,pastvina (50.5756406N
Otophorus haemorrhoidalis,"Linnaeus, 1758",5463,"Martínkovice, pastvina",Martínkovice,"Martínkovice, pastvina (50.5397814N, 16.3153308E), 22.7.2019, 1 ex., Bos, J. Mertlik leg. et coll.",2019-07-22,1 ex.,NA,50.5397814,16.3153308,leg. et coll.,J. Mertlik,pastvina (50.5397814N
Otophorus haemorrhoidalis,"Linnaeus, 1758",5464,"Martínkovice, Na Dálnici, pastvina",Martínkovice,"Martínkovice, Na Dálnici, pastvina (50.5487333N, 16.3559236E), 22.7.2019, 2 ex., J. Mertlik leg. et coll.",2019-07-22,2 ex.,NA,50.5487333,16.3559236,leg. et coll.,J. Mertlik,pastvina (50.5487333N
Otophorus haemorrhoidalis,"Linnaeus, 1758",5558,"Jičín, vrch Zebín, pastvina",Jičín,"Jičín, vrch Zebín, pastvina (50.4553369N, 15.3746708E), 19.4.2019, 1 ex., Bos, J. Mertlik leg. et coll.",2019-04-19,1 ex.,NA,50.4553369,15.3746708,leg. et coll.,J. Mertlik,pastvina (50.4553369N
Otophorus haemorrhoidalis,"Linnaeus, 1758",5559,"Pecka, ",Pecka,"Pecka, 12.6.1989, 2 ex., J. Plecháč leg. et coll., V. Týr det.",1989-06-12,2 ex.,NA,NA,NA,leg. et coll.,NA,NA
Otophorus haemorrhoidalis,"Linnaeus, 1758",5560,"Třebihošť, pastvina u Bystrého potoka",Třebihošť,"Třebihošť, pastvina u Bystrého potoka (50.4278017N, 15.6979167E), 28.6.2019, 3 ex., Bos, J. Mertlik leg. et coll.",2019-06-28,3 ex.,NA,50.4278017,15.6979167,leg. et coll.,J. Mertlik,pastvina u Bystrého potoka (50.4278017N
Otophorus haemorrhoidalis,"Linnaeus, 1758",5560,"Miletín, ",Miletín,"Miletín, 29.7.1996, 5 ex., J. Plecháč leg. et coll., V. Týr det.; 1.8.1996, více ex., J. Plecháč leg., det. et coll.",1996-07-29,5 ex.,NA,NA,NA,leg. et coll.,NA,NA
Otophorus haemorrhoidalis,"Linnaeus, 1758",5561,"Dvůr Králové nad Labem, Žirecká Podstráň, pastvina",Dvůr Králové nad Labem,"Dvůr Králové nad Labem, Žirecká Podstráň, pastvina (50.4060861N, 15.8402508E), 28.6.2019, 2 ex., Bos, J. Mertlik leg. et coll.",2019-06-28,2 ex.,NA,50.4060861,15.8402508,leg. et coll.,J. Mertlik,pastvina (50.4060861N
Otophorus haemorrhoidalis,"Linnaeus, 1758",5562,"Kleny, Dubenský Dvůr",Kleny,"Kleny, Dubenský Dvůr (50.4036639N, 16.0788503E), 27.9.2018, 1 ex., Bos, J. Mertlik leg. et coll.",2018-09-27,1 ex.,NA,50.4036639,16.0788503,leg. et coll.,J. Mertlik,NA
