Druh,Popis_druhu,Ctverec,Lokalita,Lokalita_short,Text,Datum,Pocet,Substrat,Lat,Lon,Zpusob,Autor,Poznamka
Onthophagus (P.) fracticornis,"P.) fracticornis (Preyssler, 1790",5861,"Býšť, Bělečko, obora Požáry",Býšť,"Býšť, Bělečko, obora Požáry (50.1477167N, 15.9751094E), 5.4.2020, 1 ♂, Equus, J. Mertlik leg. et coll.",2020-04-05,1 ♂,Equus,50.1477167,15.9751094,leg. et coll.,J. Mertlik,NA
Onthophagus (P.) fracticornis,"P.) fracticornis (Preyssler, 1790",5958,"Kladruby nad Labem, Kolesa",Kladruby nad Labem,"Kladruby nad Labem, Kolesa (50.0878906N, 15.4715456E), 30.7.2020, 4 ♀♀, Equus, J. Mertlik leg. et coll.",2020-07-30,4 ♀,Equus,50.0878906,15.4715456,leg. et coll.,J. Mertlik,NA
Onthophagus (P.) fracticornis,"P.) fracticornis (Preyssler, 1790",6065,"Ostrov, Hříva",Ostrov,"Ostrov, Hříva (49.9353461N, 16.5095531E), 10.5.2020, 1 ♂, 2 ♀♀, Equus, J. Mertlik leg. et coll.",2020-05-10,1 ♂,Equus,49.9353461,16.5095531,leg. et coll.,J. Mertlik,NA
Onthophagus (P.) fracticornis,"P.) fracticornis (Preyssler, 1790",6160,"Licibořice, Slavice, Slavická obora, pastvina",Licibořice,"Licibořice, Slavice, Slavická obora, pastvina (49.8698642N, 15.7895711E), 20.7.2020, 1 ♀, Equus, J. Mertlik leg. et coll.; dtto, (49.8706561N, 15.7984653E), 20.7.2020, 1 ♂, 2 ♀♀, Cervus.",2020-07-20,1 ♀,Equus,49.8698642,15.7895711,leg. et coll.,J. Mertlik,pastvina (49.8698642N
Onthophagus (P.) fracticornis,"P.) fracticornis (Preyssler, 1790",6266,"Vranová Lhota, lesostep u Hraniček",Vranová Lhota,"Vranová Lhota, lesostep u Hraniček (49.7213844N, 16.8011097E), 17.5.2020, 1 ♀, Capreolus, J. Mertlik leg. et coll. Nové čtverce: 5561, 5657, 5762 a 6065. Elateridarium 15: 42-93, 2021                                         75 Onthophagus (P.) medius (Kugelann, 1792)",2020-05-17,1 ♀,NA,49.7213844,16.8011097,leg. et coll.,J. Mertlik,NA
Onthophagus (P.) medius,"P.) medius (Kugelann, 1792",5960,"Pardubice, ",Pardubice,"Pardubice, 18.5.1909, 1 ♀, Josef Černý leg. [Mus. Pragensde, coll. Kracik] (NMPC) (Rössner et al. 2010: 22).",1909-05-18,1 ♀,NA,NA,NA,NA,NA,NA
Onthophagus (P.) medius,"P.) medius (Kugelann, 1792",5862,"Žďár nad Orlicí, pastvina u lesa",Žďár nad Orlicí,"Žďár nad Orlicí, pastvina u lesa (50.1180889N, 16.0648122E), 3.10.2020, 1 ♂, Bos, J. Mertlik leg. et coll. Poznámka. Mertlik (2020) tento druh z území východních Čech neuvádí. Potvrzení výskytu na území východních Čech. Onthophagus (P.) nuchicornis (Linnaeus, 1758)",2020-10-03,1 ♂,NA,50.1180889,16.0648122,leg. et coll.,J. Mertlik,pastvina u lesa (50.1180889N
Onthophagus (P.) nuchicornis,"P.) nuchicornis (Linnaeus, 1758",5958,"Kladruby     nad Labem, Kolesa",Kladruby     nad Labem,"Kladruby     nad Labem, Kolesa (50.0878906N, 15.4715456E), 30.7.2020, 3 ex., Equus, J. Mertlik leg. et coll.",2020-07-30,3 ex.,Equus,50.0878906,15.4715456,leg. et coll.,J. Mertlik,NA
Onthophagus (P.) nuchicornis,"P.) nuchicornis (Linnaeus, 1758",5959,"Strašov,   pastvina",Strašov,"Strašov,   pastvina (50.0857647N, 15.5268989E), 22.4.2020, 2 ex., Bos, J. Mertlik leg. et coll.",2020-04-22,2 ex.,NA,50.0857647,15.5268989,leg. et coll.,J. Mertlik,pastvina (50.0857647N
Onthophagus (P.) nuchicornis,"P.) nuchicornis (Linnaeus, 1758",5959,"Semín, ",Semín,"Semín, 13.7.2020, 2 ex., M. Brabec leg., det. et coll.",2020-07-13,2 ex.,NA,NA,NA,"leg., det. et coll.",M. Brabec,NA
Onthophagus (P.) nuchicornis,"P.) nuchicornis (Linnaeus, 1758",5959,"Břehy, ",Břehy,"Břehy, 20.4.2020, 1 ex., M. Brabec leg., det. et coll.; dtto, 17.5.2020, 1 ex.; dtto, 28.5.2020, 1 ex. Onthophagus (P.) ovatus (Linnaeus, 1758)",2020-04-20,1 ex.,NA,NA,NA,"leg., det. et coll.",M. Brabec,NA
Onthophagus (P.) ovatus,"P.) ovatus (Linnaeus, 1758",5657,"Kopidlno, obora",Kopidlno,"Kopidlno, obora (50.3348608N, 15.2890358E), 8.4.2020, 1 ♂, 2 ♀♀, Cervus, J. Mertlik leg. et coll.; 16.4.2020, 1 ex., Cervus, D. Král leg., det. et coll.",2020-04-08,1 ♂,Cervus,50.3348608,15.2890358,leg. et coll.,J. Mertlik,NA
Onthophagus (P.) ovatus,"P.) ovatus (Linnaeus, 1758",5660,"Rohoznice,      Borový,         pastvina   ",Rohoznice,"Rohoznice,      Borový,         pastvina    (50.3904733N, 15.6779267E), 19.9.2020, 1 ♀, Equus, J. Mertlik leg. et coll.",2020-09-19,1 ♀,Equus,50.3904733,15.6779267,leg. et coll.,J. Mertlik,pastvina    (50.3904733N
Onthophagus (P.) ovatus,"P.) ovatus (Linnaeus, 1758",5660,"Litíč, Nouzov, les nad Velichovským rybníkem",Litíč,"Litíč, Nouzov, les nad Velichovským rybníkem (50.3625400N, 15.8281628E), 23.9.2020, 6 ♂♂, 10 ♀♀, Equus, J. Mertlik leg. et coll.",2020-09-23,6 ♂,Equus,50.36254,15.8281628,leg. et coll.,J. Mertlik,NA
Onthophagus (P.) ovatus,"P.) ovatus (Linnaeus, 1758",5661,"Velichovky, obora Karsit",Velichovky,"Velichovky, obora Karsit (50.3530942N, 15.8351397E), 23.9.2020, 1 ♀, Cervus, J. Mertlik leg. et coll.",2020-09-23,1 ♀,Cervus,50.3530942,15.8351397,leg. et coll.,J. Mertlik,NA
Onthophagus (P.) ovatus,"P.) ovatus (Linnaeus, 1758",5762,"Opočno, obora Opočno",Opočno,"Opočno, obora Opočno (50.2586536N, 16.1116922E), 9.4.2020, 1 ♂, Cervus, J. Mertlik leg. et coll.; dtto, (50.2630450N,       16.1066308E          a   50.2586758N, 16.1116519E), 11.7.2020, 2 ♂♂; dtto, (50.2630528N, 16.1108883E), 9.8.2020, 1 ♀; dtto, (50.2565667N, 16.1116144E), 2.10.2020, 1 ♂.",2020-04-09,1 ♂,Cervus,50.2586536,16.1116922,leg. et coll.,J. Mertlik,NA
Onthophagus (P.) ovatus,"P.) ovatus (Linnaeus, 1758",5858,"Kněžičky, obora Kněžičky",Kněžičky,"Kněžičky, obora Kněžičky (50.1556728N, 15.3700172E), 10.8.2020, 1 ♂, Dama, J. Mertlik leg. et coll. 76              Faunistika druhů Geotrupidae, Scarabaeoidae a Trogidae na území východních Čech v roce 2020",2020-08-10,1 ♂,NA,50.1556728,15.3700172,leg. et coll.,J. Mertlik,NA
Onthophagus (P.) ovatus,"P.) ovatus (Linnaeus, 1758",5860,"Opatovice nad Labem, Pohřebačka",Opatovice nad Labem,"Opatovice nad Labem, Pohřebačka (50.1662894N, 15.8029814E), 14.4.2020, 2 ♂♂, 1 ♀, smíšený les, Capreolus, J. Mertlik leg. et coll.",2020-04-14,2 ♂,NA,50.1662894,15.8029814,leg. et coll.,J. Mertlik,NA
Onthophagus (P.) ovatus,"P.) ovatus (Linnaeus, 1758",5861,"Býšť, Bělečko, obora Požáry",Býšť,"Býšť, Bělečko, obora Požáry (50.1467919N, 15.9836550E), 15.7.2020, 1 ♀, Ovis, J. Mertlik leg. et coll.",2020-07-15,1 ♀,NA,50.1467919,15.983655,leg. et coll.,J. Mertlik,NA
Onthophagus (P.) ovatus,"P.) ovatus (Linnaeus, 1758",5863,"Kostelec nad Orlicí, zámecký park",Kostelec nad Orlicí,"Kostelec nad Orlicí, zámecký park (5863c), 285 m n.m., 7.7.2017, 1 ex., Canis, J. Resl leg., det. et coll.",2017-07-07,1 ex.,NA,NA,NA,"leg., det. et coll.",J. Resl,NA
Onthophagus (P.) ovatus,"P.) ovatus (Linnaeus, 1758",5959,"Strašov, pastvina",Strašov,"Strašov, pastvina (50.0857647N, 15.5268989E), 22.4.2020, 2 ♂♂, 1 ♀, Bos, J. Mertlik leg. et coll.",2020-04-22,2 ♂,NA,50.0857647,15.5268989,leg. et coll.,J. Mertlik,pastvina (50.0857647N
Onthophagus (P.) ovatus,"P.) ovatus (Linnaeus, 1758",5961,"Horní Ředice, Žernov, hráz rybníka Smilek",Horní Ředice,"Horní Ředice, Žernov, hráz rybníka Smilek (50.0939078N, 15.9585214E), 17.4.2020, 2 ♂♂, 1 ♀, Equus, J. Mertlik leg. et coll.",2020-04-17,2 ♂,Equus,50.0939078,15.9585214,leg. et coll.,J. Mertlik,NA
Onthophagus (P.) ovatus,"P.) ovatus (Linnaeus, 1758",6366,"Vrážné, Vraženský důl, Bouda",Vrážné,"Vrážné, Vraženský důl, Bouda (49.6827008N, 16.7911683E), běžný po celý rok, až do zámrazu (1971-2000), Equus, v lese, V. Jiříček leg., det. et coll. Onthophagus (P.) similis (Scriba, 1790)",NA,NA,Equus,49.6827008,16.7911683,"leg., det. et coll.",V. Jiříček,NA
Onthophagus (P.) similis,"P.) similis (Scriba, 1790",5762,"Opočno, obora Opočno",Opočno,"Opočno, obora Opočno (50.2630589N, 16.1067517E a 50.2586536N, 16.1116922E), 9.4.2020, 4 ♂♂, 46 ♀♀, Cervus, J. Mertlik leg. et coll.; dtto, (50.2630450N, 16.1066308E,              50.2586758N,        16.1116519E a 50.2472608N, 16.1194572E), 11.7.2020, 4 ♂♂, 9 ♀♀; dtto, (50.2460750N, 16.1210069E), 9.8.2020, 9 ♂♂, 5 ♀♀; dtto, (50.2630528N, 16.1108883E), 2 ♂♂; 12.8.2020, 7 ex., Cervus, V. Hron leg., det. et coll.; (50.2636314N,          16.1112228E      a    50.2565667N, 16.1116144E), 2.10.2020, 2 ♂♂, 1 ♀, J. Mertlik leg. et coll.",2020-04-09,4 ♂,Cervus,50.2630589,16.1067517,leg. et coll.,J. Mertlik,NA
Onthophagus (P.) similis,"P.) similis (Scriba, 1790",5858,"Klamoš, Štít",Klamoš,"Klamoš, Štít (50.1039158N, 15.4450003E), 30.7.2020, 2 ex., Equus, J. Mertlik leg. et coll.",2020-07-30,2 ex.,Equus,50.1039158,15.4450003,leg. et coll.,J. Mertlik,NA
Onthophagus (P.) similis,"P.) similis (Scriba, 1790",5861,"Býšť,      Bělečko,       obora    Požáry  ",Býšť,"Býšť,      Bělečko,       obora    Požáry   (50.1477167N, 15.9751094E), 5.4.2020, 1 ex., Equus, J. Mertlik leg. et coll.; (50.1467919N, 15.9836550E), 15.7.2020, 7 ex., Cervus, Ovis, J. Mertlik leg. et coll.",2020-04-05,1 ex.,Equus,50.1477167,15.9751094,leg. et coll.,J. Mertlik,NA
Onthophagus (P.) similis,"P.) similis (Scriba, 1790",5862,"Týniště nad Orlicí, obora Bědovice, ",Týniště nad Orlicí,"Týniště nad Orlicí, obora Bědovice, 27.7.2020, 7 ex., Dama, V. Hron leg., det. et coll.",2020-07-27,7 ex.,NA,NA,NA,"leg., det. et coll.",V. Hron,NA
Onthophagus (P.) similis,"P.) similis (Scriba, 1790",5958,"Kladruby nad Labem, Kolesa",Kladruby nad Labem,"Kladruby nad Labem, Kolesa (50.0878906N, 15.4715456E), 30.7.2020, 12 ♂♂, 16 ♀♀, Equus, J. Mertlik leg. et coll.",2020-07-30,12 ♂,Equus,50.0878906,15.4715456,leg. et coll.,J. Mertlik,NA
Onthophagus (P.) similis,"P.) similis (Scriba, 1790",5959,"Strašov, pastvina",Strašov,"Strašov, pastvina (50.0857647N, 15.5268989E), 22.4.2020, 1 ♂, Bos, J. Mertlik leg. et coll.",2020-04-22,1 ♂,NA,50.0857647,15.5268989,leg. et coll.,J. Mertlik,pastvina (50.0857647N
Onthophagus (P.) similis,"P.) similis (Scriba, 1790",6160,"Licibořice, Slavice, Slavická obora, pastvina",Licibořice,"Licibořice, Slavice, Slavická obora, pastvina (49.8698642N, 15.7895711E), 20.7.2020, 3 ♂♂, Equus, J. Mertlik leg. et coll.; dtto, pastvina (49.8706561N, 15.7984653E) a les (49.8684881N, 15.7996722E), 3 ♂♂, 2 ♀♀, Cervus; dtto, (49.8681008N, 15.7993986E), 7.8.2020, 3 ex.; dtto, (49.8743311N, 15.7905742E), 1 ex. Nové čtverce: 5762 a 6160. Poznámka. Na několika východočeských lokalitách jsem zaznamenal pozoruhodný hromadný výskyt druhu Onthophagus similis. V roce 2019 to bylo v oboře Požáry (Mertlik 2020), v roce 2020 v oboře Opočno a na koňských stezkách v lese u obce Kolesa. V oboře Opočno jsem odebral jen malé vzorky z nacházených kusů O. similis k ověření determinace, ale viděl jsem zde stovky kusů tohoto jinak jen jednotlivě nacházeného druhu. Byli v celém areálu obory, v lese i na pastvinách. Elateridarium 15: 42-93, 2021                                         77 Onthophagus (P.) vacca (Linnaeus, 1767)",2020-07-20,3 ♂,Equus,49.8698642,15.7895711,leg. et coll.,J. Mertlik,pastvina (49.8698642N
Onthophagus (P.) vacca,"P.) vacca (Linnaeus, 1767",5862,"Hradec Králové, PP Na Plachtě, vřesoviště, ",Hradec Králové,"Hradec Králové, PP Na Plachtě, vřesoviště, 28.4.2020, 1 ex., Equus, V. Hron leg., det. et coll.",2020-04-28,1 ex.,Equus,NA,NA,"leg., det. et coll.",V. Hron,NA
Onthophagus (P.) vacca,"P.) vacca (Linnaeus, 1767",5959,"Strašov,    pastvina",Strašov,"Strašov,    pastvina (50.0857647N, 15.5268989E), 22.4.2020, 1 ♂, Bos, J. Mertlik leg. et coll.",2020-04-22,1 ♂,NA,50.0857647,15.5268989,leg. et coll.,J. Mertlik,pastvina (50.0857647N
Onthophagus (P.) vacca,"P.) vacca (Linnaeus, 1767",5962,"Čermná nad Orlicí, Číčová, pastvina",Čermná nad Orlicí,"Čermná nad Orlicí, Číčová, pastvina (50.0694364N, 16.1631853E), 3.10.2020, 1 ex., Equus, J. Mertlik leg. et coll.",2020-10-03,1 ex.,Equus,50.0694364,16.1631853,leg. et coll.,J. Mertlik,pastvina (50.0694364N
Onthophagus (P.) vacca,"P.) vacca (Linnaeus, 1767",5963,"Plchovice, pastvina",Plchovice,"Plchovice, pastvina (50.0460383N, 16.1839953E), 3.10.2020, 1 ex., Ovis, J. Mertlik leg et coll.",2020-10-03,1 ex.,NA,50.0460383,16.1839953,NA,J. Mertlik,pastvina (50.0460383N
Onthophagus (P.) vacca,"P.) vacca (Linnaeus, 1767",6160,"Seč, Proseč",Seč,"Seč, Proseč (49.8258306N, 15.6702094E), 26.8.2020, 1 ex., Bos, J. Mertlik leg. et coll. Nové čtverce: 5962 a 5963. Onthophagus (P.) verticicornis (Laicharting, 1781)",2020-08-26,1 ex.,NA,49.8258306,15.6702094,leg. et coll.,J. Mertlik,NA
Onthophagus (P.) verticicornis,"P.) verticicornis (Laicharting, 1781",5657,"Kopidlno, obora, ",Kopidlno,"Kopidlno, obora, 16.4.2020, 1 ex., Cervus, D. Král leg., det. et coll.",2020-04-16,1 ex.,Cervus,NA,NA,"leg., det. et coll.",D. Král,NA
Onthophagus (P.) verticicornis,"P.) verticicornis (Laicharting, 1781",5857,"Kněžičky, obora Kněžičky",Kněžičky,"Kněžičky, obora Kněžičky (50.1525744N, 15.3168633E a 50.1505500N, 15.3219003E), 7.4.2020, 8 ex., Cervus, J. Mertlik leg. et coll.",2020-04-07,8 ex.,Cervus,50.1525744,15.3168633,leg. et coll.,J. Mertlik,NA
Onthophagus (P.) verticicornis,"P.) verticicornis (Laicharting, 1781",5858,"Kněžičky, obora Kněžičky, ",Kněžičky,"Kněžičky, obora Kněžičky, 16.4.2020, více ex., Cervus, V. Hron leg., det. et coll.; (50.1556728N, 15.3700172E), 10.8.2020, 2 ex., Dama, J. Mertlik leg. et coll.",2020-04-16,2 ex.,Cervus,50.1556728,15.3700172,leg. et coll.,J. Mertlik,NA
Onthophagus (P.) verticicornis,"P.) verticicornis (Laicharting, 1781",5959,"Břehy, ",Břehy,"Břehy, 17.4.2020, 2 ex., Ovis, M. Brabec leg., det. et coll.; dtto, 20.4.2020, 1 ex.; dtto, 14.5.2020, 2 ex.; dtto, 15.5.2020. 6 ex.; dtto, 17.5.2020, 6 ex.; dtto, 10.6.2020, 3 ex. Nový čtverec: 5657. TROGIDAE W.S. Macleay, 1819 Troginae W.S. Macleay, 1819 Trox Fabricius, 1775 Trox hispidus (Pontoppidan, 1763)",2020-04-17,2 ex.,NA,NA,NA,"leg., det. et coll.",M. Brabec,NA
Trox hispidus,"Pontoppidan, 1763",6366,"Vrážné, Vraženský důl, Bouda",Vrážné,"Vrážné, Vraženský důl, Bouda (49.6827008N, 16.7911683E), poslední dekáda III. a celý IV., 1980, někdy společně s T. sabulosus, V. Jiříček leg., det. et coll. Nový čtverec: 6366. 78               Faunistika druhů Geotrupidae, Scarabaeoidae a Trogidae na území východních Čech v roce 2020 Trox sabulosus sabulosus (Linnaeus, 1758)",NA,NA,NA,49.6827008,16.7911683,"leg., det. et coll.",V. Jiříček,NA
Trox hispidus,"Pontoppidan, 1763",5761,"Třebechovice pod Orebem, Nepasice, meandry Orlice, pastvina",Třebechovice pod Orebem,"Třebechovice pod Orebem, Nepasice, meandry Orlice, pastvina (50.1995181N, 15.9632514E), 4.6.2020, 6 ex., v pasti z ovčí srsti, J. Mertlik leg. et coll.; dtto, 7.7.2020, 4 ex.",2020-06-04,6 ex.,NA,50.1995181,15.9632514,leg. et coll.,J. Mertlik,pastvina (50.1995181N
Trox hispidus,"Pontoppidan, 1763",5958,"Kladruby nad Labem, Na Sklepích",Kladruby nad Labem,"Kladruby nad Labem, Na Sklepích (50.0590944N, 15.4704147E), 30.5.2020, 6 ex., v pasti z ovčí srsti, J. Mertlik leg. et coll.; dtto, 30.7.2020, 1 ex.",2020-05-30,6 ex.,NA,50.0590944,15.4704147,leg. et coll.,J. Mertlik,NA
Trox hispidus,"Pontoppidan, 1763",5958,"Kladruby nad Labem, Mošnice",Kladruby nad Labem,"Kladruby nad Labem, Mošnice (50.0495158N, 15.4598361E), 30.5.2020, 6 ex., v pasti z ovčí srsti, J. Mertlik leg. et coll.; dtto, 17.6.2020, 2 ex.",2020-05-30,6 ex.,NA,50.0495158,15.4598361,leg. et coll.,J. Mertlik,NA
Trox hispidus,"Pontoppidan, 1763",5959,"Semín, duna v lese",Semín,"Semín, duna v lese (50.0592911N, 15.5180603E), 30.5.2020, 1 ex., v pasti z ovčí srsti, J. Mertlik leg. et coll.",2020-05-30,1 ex.,NA,50.0592911,15.5180603,leg. et coll.,J. Mertlik,NA
Trox hispidus,"Pontoppidan, 1763",5960,"Živanice, Na Cihelně, zalesněná duna",Živanice,"Živanice, Na Cihelně, zalesněná duna (50.0544161N, 15.6259200E), 30.5.2020, 2 ex., v pasti z ovčí srsti, J. Mertlik leg. et coll.",2020-05-30,2 ex.,NA,50.0544161,15.62592,leg. et coll.,J. Mertlik,NA
Trox hispidus,"Pontoppidan, 1763",5960,"Lázně Bohdaneč, Na kovárně",Lázně Bohdaneč,"Lázně Bohdaneč, Na kovárně (50.0900286N, 15.7071489E), 30.5.2020, 3 ex., v pasti z ovčí srsti, J. Mertlik leg. et coll.; dtto, 17.6.2020, 1 ex.",2020-05-30,3 ex.,NA,50.0900286,15.7071489,leg. et coll.,J. Mertlik,NA
Trox hispidus,"Pontoppidan, 1763",5960,"Hrobice, Baroch",Hrobice,"Hrobice, Baroch (50.0966461N, 15.7865978E), 4.6.2020, 7 ex., v pasti z ovčí srsti, J. Mertlik leg. et coll.; dtto, 17.6.2020, 7 ex.",2020-06-04,7 ex.,NA,50.0966461,15.7865978,leg. et coll.,J. Mertlik,NA
Trox hispidus,"Pontoppidan, 1763",5961,"Veská, zalesněné duny",Veská,"Veská, zalesněné duny (50.0413619N, 15.8485969E), 4.6.2020, 15 ex., v pasti z ovčí srsti, J. Mertlik leg. et coll.; dtto, 22.6.2020, 1 ex.",2020-06-04,15 ex.,NA,50.0413619,15.8485969,leg. et coll.,J. Mertlik,NA
Trox hispidus,"Pontoppidan, 1763",6366,"Vrážné, Vraženský důl, Bouda",Vrážné,"Vrážné, Vraženský důl, Bouda (49.6827008N, 16.7911683E), poslední dekáda III., dále celý IV. 1980, více ex., v sovích vývržcích (i po 5 kusech), i mezi zbytky sněhu, V. Jiříček leg., det. et coll. Nové čtverce: 5761, 5958, 5961 a 6366. Trox scaber (Linnaeus, 1767)",NA,NA,NA,49.6827008,16.7911683,"leg., det. et coll.",V. Jiříček,NA
Trox scaber,"Linnaeus, 1767",5862,"Týniště nad Orlicí, Petrovice, U Houkvice",Týniště nad Orlicí,"Týniště nad Orlicí, Petrovice, U Houkvice (50.1823258N, 16.0481233E), 4.6.2020, 1 ex., past z ovčí srsti v dutině kmene dubu, J. Mertlik leg. et coll.",2020-06-04,1 ex.,NA,50.1823258,16.0481233,leg. et coll.,J. Mertlik,NA
Trox scaber,"Linnaeus, 1767",6062,"Uhersko, Bažantnice u Uherska, ",Uhersko,"Uhersko, Bažantnice u Uherska, 8.4.2008, 2 ex., prosev starého ptačího hnízda, J. Pelikán leg., det. et coll.",2008-04-08,2 ex.,NA,NA,NA,"leg., det. et coll.",J. Pelikán,NA
Trox scaber,"Linnaeus, 1767",6366,"Vrážné, Vraženský důl, Bouda",Vrážné,"Vrážné, Vraženský důl, Bouda (49.6827008N, 16.7911683E), konec VI. 1977, 1 ex., na světlo, V. Jiříček leg., det. et coll. Nový čtverec: 6366. Elateridarium 15: 42-93, 2021                                                                                       79 KOMENTÁŘE A OBRAZOVÁ PŘÍLOHA Z druhů čeledí Geotrupidae, Scarabaeidae a Trogidae bylo nalezeno na zkoumaném území celkem 91 druhů. Z toho bylo sedm druhů z čeledi Geotrupidae, 79 druhů z čeledi Scarabaeidae a pět druhů z čeledi Trogidae. Od roku 1980 do současnosti bylo na zkoumaném území nalezeno pět druhů čeledi Geotrupidae, 67 druhů čeledi Scarabaeidae a čtyři druhy z čeledi Trogidae. Po roce 2000 se již nepodařilo prokázat výskyt dvou druhů čeledi Geotrupidae: Typhaeus typhoeus a Geotrupes mutator, 16 druhů z čeledi Scarabaeidae: Acanthobodilus immundus, Bodiloides ictericus ictericus, Chilothorax melanostictus melanostictus, Chilothorax pictus, Heptaulacus testudinarius, Labarrus lividus, Nialus varians, Oromus alpinus, Parammoecius gibbus, Phalacronothus quadrimaculatus quadrimaculatus, Sigorus porcus, Trichonotulus scrofa, Copris lunaris, Caccobius schreberi, Onthophagus lemur, Onthophagus vitulus a jednoho druhu z čeledi Trogidae: Trox niger. Mizí i další druhy, např. poslední nález druhu Bodilopsis sordida sordida je z roku 2005 (Mertlik 2020). Také výskyt některých dalších druhů má v posledních letech sestupnou tendenci, například u druhu Geotrupes stercorarius. Výsledky krkonošského pátrání po hnojnících Oromus alpinus a Parammoecius gibbus Krkonoše jsem v roce 2020 několikrát navštívil za účelem potvrzení výskytu druhů Oromus alpinus a Parammoecius gibbus. To se mi bohužel nepodařilo a posledním krkonošským nálezem druhu Oromus alpinus tak zůstává nález z Obřího dolu (obr. 3 – lokalita Kovárna je na snímku vlevo dole) z roku 1971 (Mertlik 2020: 97). Druh Parammoecius gibbus byl na české straně Krkonoš nalezen naposledy v roce 1972 u Horní Branné (Mertlik",NA,1 ex.,NA,49.6827008,16.7911683,"leg., det. et coll.",J. Mertlik,NA
